date,department_id,equipment_type,total_units,units_in_use,utilization_pct
2023-02-17,21,X-Ray,10,2,20.0
2023-02-17,21,Ventilator,3,3,100.0
2023-02-17,21,Ultrasound,6,2,33.33
2023-02-17,21,ECG,5,1,20.0
2023-02-17,22,MRI,8,6,75.0
2023-02-17,22,CT Scanner,8,8,100.0
2023-02-17,22,X-Ray,7,1,14.29
2023-02-17,22,Ventilator,7,7,100.0
2023-02-17,22,Ultrasound,9,3,33.33
2023-02-17,22,ECG,2,2,100.0
2023-02-17,23,MRI,1,1,100.0
2023-02-17,23,CT Scanner,8,6,75.0
2023-02-17,23,X-Ray,8,0,0.0
2023-02-17,23,Ventilator,1,0,0.0
2023-02-17,23,Ultrasound,1,0,0.0
2023-02-17,23,ECG,4,4,100.0
2023-02-17,24,MRI,2,0,0.0
2023-02-17,24,CT Scanner,10,6,60.0
2023-02-17,24,X-Ray,1,1,100.0
2023-02-17,24,Ventilator,9,4,44.44
2023-02-17,24,Ultrasound,8,6,75.0
2023-02-17,24,ECG,3,2,66.67
2023-02-17,25,MRI,4,0,0.0
2023-02-17,25,CT Scanner,1,1,100.0
2023-02-17,25,X-Ray,3,3,100.0
2023-02-17,25,Ventilator,3,3,100.0
2023-02-17,25,Ultrasound,3,1,33.33
2023-02-17,25,ECG,10,3,30.0
2023-02-17,26,MRI,8,4,50.0
2023-02-17,26,CT Scanner,6,6,100.0
2023-02-17,26,X-Ray,9,8,88.89
2023-02-17,26,Ventilator,9,1,11.11
2023-02-17,26,Ultrasound,4,2,50.0
2023-02-17,26,ECG,6,4,66.67
2023-02-17,27,MRI,1,1,100.0
2023-02-17,27,CT Scanner,2,2,100.0
2023-02-17,27,X-Ray,6,5,83.33
2023-02-17,27,Ventilator,10,5,50.0
2023-02-17,27,Ultrasound,8,6,75.0
2023-02-17,27,ECG,6,5,83.33
2023-02-17,28,MRI,6,1,16.67
2023-02-17,28,CT Scanner,6,4,66.67
2023-02-17,28,X-Ray,8,3,37.5
2023-02-17,28,Ventilator,3,3,100.0
2023-02-17,28,Ultrasound,8,3,37.5
2023-02-17,28,ECG,4,4,100.0
2023-02-17,29,MRI,9,4,44.44
2023-02-17,29,CT Scanner,10,10,100.0
2023-02-17,29,X-Ray,6,4,66.67
2023-02-17,29,Ventilator,5,3,60.0
2023-02-17,29,Ultrasound,8,4,50.0
2023-02-17,29,ECG,8,4,50.0
2023-02-17,30,MRI,1,1,100.0
2023-02-17,30,CT Scanner,7,4,57.14
2023-02-17,30,X-Ray,6,2,33.33
2023-02-17,30,Ventilator,7,2,28.57
2023-02-17,30,Ultrasound,8,6,75.0
2023-02-17,30,ECG,1,0,0.0
2023-02-17,31,MRI,7,5,71.43
2023-02-17,31,CT Scanner,8,8,100.0
2023-02-17,31,X-Ray,7,1,14.29
2023-02-17,31,Ventilator,3,2,66.67
2023-02-17,31,Ultrasound,9,7,77.78
2023-02-17,31,ECG,5,0,0.0
2023-02-17,32,MRI,7,4,57.14
2023-02-17,32,CT Scanner,7,2,28.57
2023-02-17,32,X-Ray,7,3,42.86
2023-02-17,32,Ventilator,8,4,50.0
2023-02-17,32,Ultrasound,6,2,33.33
2023-02-17,32,ECG,8,1,12.5
2023-02-17,33,MRI,9,1,11.11
2023-02-17,33,CT Scanner,7,0,0.0
2023-02-17,33,X-Ray,1,1,100.0
2023-02-17,33,Ventilator,5,1,20.0
2023-02-17,33,Ultrasound,3,0,0.0
2023-02-17,33,ECG,3,1,33.33
2023-02-17,34,MRI,8,6,75.0
2023-02-17,34,CT Scanner,4,1,25.0
2023-02-17,34,X-Ray,5,0,0.0
2023-02-17,34,Ventilator,7,6,85.71
2023-02-17,34,Ultrasound,2,2,100.0
2023-02-17,34,ECG,4,4,100.0
2023-02-17,35,MRI,2,0,0.0
2023-02-17,35,CT Scanner,10,6,60.0
2023-02-17,35,X-Ray,9,2,22.22
2023-02-17,35,Ventilator,5,4,80.0
2023-02-17,35,Ultrasound,3,1,33.33
2023-02-17,35,ECG,1,1,100.0
2023-02-17,36,MRI,3,1,33.33
2023-02-17,36,CT Scanner,8,0,0.0
2023-02-17,36,X-Ray,3,3,100.0
2023-02-17,36,Ventilator,5,5,100.0
2023-02-17,36,Ultrasound,9,4,44.44
2023-02-17,36,ECG,4,4,100.0
2023-02-17,37,MRI,3,1,33.33
2023-02-17,37,CT Scanner,2,2,100.0
2023-02-17,37,X-Ray,3,0,0.0
2023-02-17,37,Ventilator,2,2,100.0
2023-02-17,37,Ultrasound,2,0,0.0
2023-02-17,37,ECG,6,6,100.0
2023-02-17,38,MRI,10,8,80.0
2023-02-17,38,CT Scanner,7,6,85.71
2023-02-17,38,X-Ray,8,6,75.0
2023-02-17,38,Ventilator,5,4,80.0
2023-02-17,38,Ultrasound,3,0,0.0
2023-02-17,38,ECG,8,8,100.0
2023-02-17,39,MRI,8,0,0.0
2023-02-17,39,CT Scanner,2,0,0.0
2023-02-17,39,X-Ray,5,4,80.0
2023-02-17,39,Ventilator,8,3,37.5
2023-02-17,39,Ultrasound,8,6,75.0
2023-02-17,39,ECG,3,2,66.67
2023-02-17,40,MRI,10,0,0.0
2023-02-17,40,CT Scanner,8,4,50.0
2023-02-17,40,X-Ray,4,2,50.0
2023-02-17,40,Ventilator,7,0,0.0
2023-02-17,40,Ultrasound,2,2,100.0
2023-02-17,40,ECG,3,3,100.0
2023-02-17,41,MRI,9,8,88.89
2023-02-17,41,CT Scanner,7,0,0.0
2023-02-17,41,X-Ray,7,5,71.43
2023-02-17,41,Ventilator,9,7,77.78
2023-02-17,41,Ultrasound,4,1,25.0
2023-02-17,41,ECG,4,0,0.0
2023-02-17,42,MRI,7,2,28.57
2023-02-17,42,CT Scanner,4,0,0.0
2023-02-17,42,X-Ray,6,5,83.33
2023-02-17,42,Ventilator,5,3,60.0
2023-02-17,42,Ultrasound,6,0,0.0
2023-02-17,42,ECG,6,3,50.0
2023-02-17,43,MRI,2,2,100.0
2023-02-17,43,CT Scanner,7,0,0.0
2023-02-17,43,X-Ray,1,1,100.0
2023-02-17,43,Ventilator,3,1,33.33
2023-02-17,43,Ultrasound,10,8,80.0
2023-02-17,43,ECG,5,2,40.0
2023-02-17,44,MRI,1,1,100.0
2023-02-17,44,CT Scanner,7,2,28.57
2023-02-17,44,X-Ray,9,6,66.67
2023-02-17,44,Ventilator,10,2,20.0
2023-02-17,44,Ultrasound,6,6,100.0
2023-02-17,44,ECG,3,3,100.0
2023-02-17,45,MRI,3,2,66.67
2023-02-17,45,CT Scanner,8,3,37.5
2023-02-17,45,X-Ray,9,7,77.78
2023-02-17,45,Ventilator,4,2,50.0
2023-02-17,45,Ultrasound,4,4,100.0
2023-02-17,45,ECG,10,8,80.0
2023-02-17,46,MRI,8,7,87.5
2023-02-17,46,CT Scanner,9,8,88.89
2023-02-17,46,X-Ray,2,2,100.0
2023-02-17,46,Ventilator,8,7,87.5
2023-02-17,46,Ultrasound,7,7,100.0
2023-02-17,46,ECG,1,0,0.0
2023-02-17,47,MRI,9,8,88.89
2023-02-17,47,CT Scanner,9,3,33.33
2023-02-17,47,X-Ray,10,4,40.0
2023-02-17,47,Ventilator,5,3,60.0
2023-02-17,47,Ultrasound,7,6,85.71
2023-02-17,47,ECG,10,9,90.0
2023-02-17,48,MRI,1,1,100.0
2023-02-17,48,CT Scanner,6,4,66.67
2023-02-17,48,X-Ray,4,4,100.0
2023-02-17,48,Ventilator,5,1,20.0
2023-02-17,48,Ultrasound,4,4,100.0
2023-02-17,48,ECG,1,0,0.0
2023-02-17,49,MRI,5,3,60.0
2023-02-17,49,CT Scanner,6,0,0.0
2023-02-17,49,X-Ray,4,4,100.0
2023-02-17,49,Ventilator,2,0,0.0
2023-02-17,49,Ultrasound,9,6,66.67
2023-02-17,49,ECG,7,3,42.86
2023-02-17,50,MRI,5,5,100.0
2023-02-17,50,CT Scanner,4,2,50.0
2023-02-17,50,X-Ray,4,1,25.0
2023-02-17,50,Ventilator,2,0,0.0
2023-02-17,50,Ultrasound,9,6,66.67
2023-02-17,50,ECG,1,0,0.0
2023-02-18,1,MRI,1,0,0.0
2023-02-18,1,CT Scanner,2,1,50.0
2023-02-18,1,X-Ray,3,1,33.33
2023-02-18,1,Ventilator,1,1,100.0
2023-02-18,1,Ultrasound,5,3,60.0
2023-02-18,1,ECG,4,3,75.0
2023-02-18,2,MRI,5,2,40.0
2023-02-18,2,CT Scanner,1,0,0.0
2023-02-18,2,X-Ray,6,1,16.67
2023-02-18,2,Ventilator,6,2,33.33
2023-02-18,2,Ultrasound,4,0,0.0
2023-02-18,2,ECG,4,3,75.0
2023-02-18,3,MRI,3,1,33.33
2023-02-18,3,CT Scanner,9,4,44.44
2023-02-18,3,X-Ray,1,1,100.0
2023-02-18,3,Ventilator,8,4,50.0
2023-02-18,3,Ultrasound,1,1,100.0
2023-02-18,3,ECG,9,4,44.44
2023-02-18,4,MRI,6,4,66.67
2023-02-18,4,CT Scanner,5,5,100.0
2023-02-18,4,X-Ray,2,2,100.0
2023-02-18,4,Ventilator,8,4,50.0
2023-02-18,4,Ultrasound,10,8,80.0
2023-02-18,4,ECG,5,5,100.0
2023-02-18,5,MRI,4,1,25.0
2023-02-18,5,CT Scanner,4,3,75.0
2023-02-18,5,X-Ray,9,2,22.22
2023-02-18,5,Ventilator,3,2,66.67
2023-02-18,5,Ultrasound,10,9,90.0
2023-02-18,5,ECG,8,1,12.5
2023-02-18,6,MRI,3,0,0.0
2023-02-18,6,CT Scanner,9,6,66.67
2023-02-18,6,X-Ray,6,1,16.67
2023-02-18,6,Ventilator,9,5,55.56
2023-02-18,6,Ultrasound,10,5,50.0
2023-02-18,6,ECG,10,4,40.0
2023-02-18,7,MRI,7,0,0.0
2023-02-18,7,CT Scanner,4,0,0.0
2023-02-18,7,X-Ray,8,2,25.0
2023-02-18,7,Ventilator,6,6,100.0
2023-02-18,7,Ultrasound,3,1,33.33
2023-02-18,7,ECG,3,0,0.0
2023-02-18,8,MRI,2,2,100.0
2023-02-18,8,CT Scanner,3,3,100.0
2023-02-18,8,X-Ray,1,1,100.0
2023-02-18,8,Ventilator,1,0,0.0
2023-02-18,8,Ultrasound,6,3,50.0
2023-02-18,8,ECG,9,7,77.78
2023-02-18,9,MRI,9,8,88.89
2023-02-18,9,CT Scanner,10,0,0.0
2023-02-18,9,X-Ray,9,1,11.11
2023-02-18,9,Ventilator,1,0,0.0
2023-02-18,9,Ultrasound,7,1,14.29
2023-02-18,9,ECG,2,1,50.0
2023-02-18,10,MRI,10,7,70.0
2023-02-18,10,CT Scanner,3,3,100.0
2023-02-18,10,X-Ray,6,6,100.0
2023-02-18,10,Ventilator,10,8,80.0
2023-02-18,10,Ultrasound,4,0,0.0
2023-02-18,10,ECG,2,1,50.0
2023-02-18,11,MRI,2,1,50.0
2023-02-18,11,CT Scanner,1,1,100.0
2023-02-18,11,X-Ray,7,0,0.0
2023-02-18,11,Ventilator,3,3,100.0
2023-02-18,11,Ultrasound,8,8,100.0
2023-02-18,11,ECG,6,4,66.67
2023-02-18,12,MRI,10,3,30.0
2023-02-18,12,CT Scanner,6,5,83.33
2023-02-18,12,X-Ray,10,5,50.0
2023-02-18,12,Ventilator,1,0,0.0
2023-02-18,12,Ultrasound,8,6,75.0
2023-02-18,12,ECG,9,1,11.11
2023-02-18,13,MRI,10,9,90.0
2023-02-18,13,CT Scanner,3,0,0.0
2023-02-18,13,X-Ray,3,1,33.33
2023-02-18,13,Ventilator,9,6,66.67
2023-02-18,13,Ultrasound,5,1,20.0
2023-02-18,13,ECG,3,3,100.0
2023-02-18,14,MRI,10,2,20.0
2023-02-18,14,CT Scanner,3,3,100.0
2023-02-18,14,X-Ray,6,4,66.67
2023-02-18,14,Ventilator,3,2,66.67
2023-02-18,14,Ultrasound,10,7,70.0
2023-02-18,14,ECG,6,3,50.0
2023-02-18,15,MRI,4,1,25.0
2023-02-18,15,CT Scanner,8,0,0.0
2023-02-18,15,X-Ray,1,1,100.0
2023-02-18,15,Ventilator,1,1,100.0
2023-02-18,15,Ultrasound,6,4,66.67
2023-02-18,15,ECG,4,2,50.0
2023-02-18,16,MRI,2,1,50.0
2023-02-18,16,CT Scanner,4,2,50.0
2023-02-18,16,X-Ray,10,9,90.0
2023-02-18,16,Ventilator,8,0,0.0
2023-02-18,16,Ultrasound,7,3,42.86
2023-02-18,16,ECG,2,1,50.0
2023-02-18,17,MRI,6,2,33.33
2023-02-18,17,CT Scanner,4,4,100.0
2023-02-18,17,X-Ray,1,1,100.0
2023-02-18,17,Ventilator,1,1,100.0
2023-02-18,17,Ultrasound,8,3,37.5
2023-02-18,17,ECG,3,1,33.33
2023-02-18,18,MRI,7,1,14.29
2023-02-18,18,CT Scanner,4,1,25.0
2023-02-18,18,X-Ray,4,1,25.0
2023-02-18,18,Ventilator,9,5,55.56
2023-02-18,18,Ultrasound,7,6,85.71
2023-02-18,18,ECG,10,2,20.0
2023-02-18,19,MRI,9,2,22.22
2023-02-18,19,CT Scanner,9,9,100.0
2023-02-18,19,X-Ray,2,2,100.0
2023-02-18,19,Ventilator,10,9,90.0
2023-02-18,19,Ultrasound,3,2,66.67
2023-02-18,19,ECG,2,2,100.0
2023-02-18,20,MRI,10,10,100.0
2023-02-18,20,CT Scanner,4,1,25.0
2023-02-18,20,X-Ray,5,5,100.0
2023-02-18,20,Ventilator,1,1,100.0
2023-02-18,20,Ultrasound,5,1,20.0
2023-02-18,20,ECG,5,2,40.0
2023-02-18,21,MRI,8,3,37.5
2023-02-18,21,CT Scanner,4,3,75.0
2023-02-18,21,X-Ray,5,5,100.0
2023-02-18,21,Ventilator,1,1,100.0
2023-02-18,21,Ultrasound,9,1,11.11
2023-02-18,21,ECG,3,3,100.0
2023-02-18,22,MRI,8,0,0.0
2023-02-18,22,CT Scanner,3,1,33.33
2023-02-18,22,X-Ray,5,5,100.0
2023-02-18,22,Ventilator,10,2,20.0
2023-02-18,22,Ultrasound,9,8,88.89
2023-02-18,22,ECG,10,3,30.0
2023-02-18,23,MRI,10,8,80.0
2023-02-18,23,CT Scanner,6,0,0.0
2023-02-18,23,X-Ray,1,1,100.0
2023-02-18,23,Ventilator,1,1,100.0
2023-02-18,23,Ultrasound,4,4,100.0
2023-02-18,23,ECG,5,0,0.0
2023-02-18,24,MRI,6,4,66.67
2023-02-18,24,CT Scanner,9,0,0.0
2023-02-18,24,X-Ray,6,6,100.0
2023-02-18,24,Ventilator,3,1,33.33
2023-02-18,24,Ultrasound,7,5,71.43
2023-02-18,24,ECG,9,3,33.33
2023-02-18,25,MRI,7,3,42.86
2023-02-18,25,CT Scanner,3,1,33.33
2023-02-18,25,X-Ray,2,2,100.0
2023-02-18,25,Ventilator,2,0,0.0
2023-02-18,25,Ultrasound,4,0,0.0
2023-02-18,25,ECG,9,7,77.78
2023-02-18,26,MRI,3,3,100.0
2023-02-18,26,CT Scanner,7,2,28.57
2023-02-18,26,X-Ray,1,1,100.0
2023-02-18,26,Ventilator,5,4,80.0
2023-02-18,26,Ultrasound,2,1,50.0
2023-02-18,26,ECG,4,0,0.0
2023-02-18,27,MRI,6,2,33.33
2023-02-18,27,CT Scanner,7,7,100.0
2023-02-18,27,X-Ray,1,0,0.0
2023-02-18,27,Ventilator,10,6,60.0
2023-02-18,27,Ultrasound,1,1,100.0
2023-02-18,27,ECG,7,1,14.29
2023-02-18,28,MRI,3,0,0.0
2023-02-18,28,CT Scanner,6,4,66.67
2023-02-18,28,X-Ray,8,8,100.0
2023-02-18,28,Ventilator,9,7,77.78
2023-02-18,28,Ultrasound,9,0,0.0
2023-02-18,28,ECG,1,0,0.0
2023-02-18,29,MRI,10,2,20.0
2023-02-18,29,CT Scanner,2,1,50.0
2023-02-18,29,X-Ray,10,4,40.0
2023-02-18,29,Ventilator,4,4,100.0
2023-02-18,29,Ultrasound,9,0,0.0
2023-02-18,29,ECG,8,5,62.5
2023-02-18,30,MRI,6,1,16.67
2023-02-18,30,CT Scanner,9,7,77.78
2023-02-18,30,X-Ray,1,0,0.0
2023-02-18,30,Ventilator,9,1,11.11
2023-02-18,30,Ultrasound,2,1,50.0
2023-02-18,30,ECG,9,5,55.56
2023-02-18,31,MRI,8,2,25.0
2023-02-18,31,CT Scanner,6,1,16.67
2023-02-18,31,X-Ray,1,0,0.0
2023-02-18,31,Ventilator,7,7,100.0
2023-02-18,31,Ultrasound,7,3,42.86
2023-02-18,31,ECG,1,0,0.0
2023-02-18,32,MRI,4,1,25.0
2023-02-18,32,CT Scanner,5,1,20.0
2023-02-18,32,X-Ray,9,7,77.78
2023-02-18,32,Ventilator,6,6,100.0
2023-02-18,32,Ultrasound,3,1,33.33
2023-02-18,32,ECG,8,8,100.0
2023-02-18,33,MRI,10,1,10.0
2023-02-18,33,CT Scanner,6,3,50.0
2023-02-18,33,X-Ray,4,3,75.0
2023-02-18,33,Ventilator,2,0,0.0
2023-02-18,33,Ultrasound,7,7,100.0
2023-02-18,33,ECG,3,0,0.0
2023-02-18,34,MRI,8,1,12.5
2023-02-18,34,CT Scanner,10,1,10.0
2023-02-18,34,X-Ray,2,0,0.0
2023-02-18,34,Ventilator,7,0,0.0
2023-02-18,34,Ultrasound,6,6,100.0
2023-02-18,34,ECG,2,2,100.0
2023-02-18,35,MRI,2,2,100.0
2023-02-18,35,CT Scanner,2,0,0.0
2023-02-18,35,X-Ray,4,4,100.0
2023-02-18,35,Ventilator,5,5,100.0
2023-02-18,35,Ultrasound,5,5,100.0
2023-02-18,35,ECG,3,0,0.0
2023-02-18,36,MRI,6,6,100.0
2023-02-18,36,CT Scanner,2,1,50.0
2023-02-18,36,X-Ray,4,4,100.0
2023-02-18,36,Ventilator,1,1,100.0
2023-02-18,36,Ultrasound,10,2,20.0
2023-02-18,36,ECG,9,8,88.89
2023-02-18,37,MRI,9,0,0.0
2023-02-18,37,CT Scanner,6,3,50.0
2023-02-18,37,X-Ray,5,2,40.0
2023-02-18,37,Ventilator,6,2,33.33
2023-02-18,37,Ultrasound,4,4,100.0
2023-02-18,37,ECG,10,0,0.0
2023-02-18,38,MRI,9,3,33.33
2023-02-18,38,CT Scanner,4,1,25.0
2023-02-18,38,X-Ray,2,0,0.0
2023-02-18,38,Ventilator,3,1,33.33
2023-02-18,38,Ultrasound,9,7,77.78
2023-02-18,38,ECG,2,2,100.0
2023-02-18,39,MRI,7,5,71.43
2023-02-18,39,CT Scanner,4,2,50.0
2023-02-18,39,X-Ray,1,0,0.0
2023-02-18,39,Ventilator,1,1,100.0
2023-02-18,39,Ultrasound,7,4,57.14
2023-02-18,39,ECG,7,7,100.0
2023-02-18,40,MRI,8,0,0.0
2023-02-18,40,CT Scanner,2,2,100.0
2023-02-18,40,X-Ray,5,1,20.0
2023-02-18,40,Ventilator,9,7,77.78
2023-02-18,40,Ultrasound,7,1,14.29
2023-02-18,40,ECG,6,6,100.0
2023-02-18,41,MRI,5,2,40.0
2023-02-18,41,CT Scanner,8,4,50.0
2023-02-18,41,X-Ray,5,2,40.0
2023-02-18,41,Ventilator,5,2,40.0
2023-02-18,41,Ultrasound,10,7,70.0
2023-02-18,41,ECG,1,0,0.0
2023-02-18,42,MRI,6,1,16.67
2023-02-18,42,CT Scanner,1,1,100.0
2023-02-18,42,X-Ray,3,0,0.0
2023-02-18,42,Ventilator,6,3,50.0
2023-02-18,42,Ultrasound,8,8,100.0
2023-02-18,42,ECG,1,1,100.0
2023-02-18,43,MRI,4,2,50.0
2023-02-18,43,CT Scanner,8,5,62.5
2023-02-18,43,X-Ray,9,3,33.33
2023-02-18,43,Ventilator,3,2,66.67
2023-02-18,43,Ultrasound,4,2,50.0
2023-02-18,43,ECG,4,3,75.0
2023-02-18,44,MRI,4,4,100.0
2023-02-18,44,CT Scanner,1,0,0.0
2023-02-18,44,X-Ray,3,1,33.33
2023-02-18,44,Ventilator,7,6,85.71
2023-02-18,44,Ultrasound,3,3,100.0
2023-02-18,44,ECG,8,2,25.0
2023-02-18,45,MRI,5,2,40.0
2023-02-18,45,CT Scanner,5,0,0.0
2023-02-18,45,X-Ray,2,2,100.0
2023-02-18,45,Ventilator,3,0,0.0
2023-02-18,45,Ultrasound,3,3,100.0
2023-02-18,45,ECG,4,3,75.0
2023-02-18,46,MRI,7,7,100.0
2023-02-18,46,CT Scanner,6,4,66.67
2023-02-18,46,X-Ray,6,2,33.33
2023-02-18,46,Ventilator,9,4,44.44
2023-02-18,46,Ultrasound,6,2,33.33
2023-02-18,46,ECG,8,1,12.5
2023-02-18,47,MRI,10,7,70.0
2023-02-18,47,CT Scanner,1,0,0.0
2023-02-18,47,X-Ray,6,1,16.67
2023-02-18,47,Ventilator,2,2,100.0
2023-02-18,47,Ultrasound,7,3,42.86
2023-02-18,47,ECG,8,1,12.5
2023-02-18,48,MRI,3,3,100.0
2023-02-18,48,CT Scanner,7,0,0.0
2023-02-18,48,X-Ray,4,0,0.0
2023-02-18,48,Ventilator,2,2,100.0
2023-02-18,48,Ultrasound,6,3,50.0
2023-02-18,48,ECG,5,3,60.0
2023-02-18,49,MRI,6,0,0.0
2023-02-18,49,CT Scanner,3,1,33.33
2023-02-18,49,X-Ray,2,2,100.0
2023-02-18,49,Ventilator,10,4,40.0
2023-02-18,49,Ultrasound,8,2,25.0
2023-02-18,49,ECG,10,5,50.0
2023-02-18,50,MRI,2,1,50.0
2023-02-18,50,CT Scanner,10,6,60.0
2023-02-18,50,X-Ray,6,2,33.33
2023-02-18,50,Ventilator,5,0,0.0
2023-02-18,50,Ultrasound,3,3,100.0
2023-02-18,50,ECG,6,3,50.0
2023-02-19,1,MRI,8,4,50.0
2023-02-19,1,CT Scanner,6,6,100.0
2023-02-19,1,X-Ray,6,0,0.0
2023-02-19,1,Ventilator,8,1,12.5
2023-02-19,1,Ultrasound,6,2,33.33
2023-02-19,1,ECG,3,1,33.33
2023-02-19,2,MRI,10,6,60.0
2023-02-19,2,CT Scanner,10,4,40.0
2023-02-19,2,X-Ray,7,2,28.57
2023-02-19,2,Ventilator,2,2,100.0
2023-02-19,2,Ultrasound,2,1,50.0
2023-02-19,2,ECG,2,2,100.0
2023-02-19,3,MRI,3,0,0.0
2023-02-19,3,CT Scanner,4,2,50.0
2023-02-19,3,X-Ray,4,3,75.0
2023-02-19,3,Ventilator,10,8,80.0
2023-02-19,3,Ultrasound,2,2,100.0
2023-02-19,3,ECG,1,1,100.0
2023-02-19,4,MRI,9,3,33.33
2023-02-19,4,CT Scanner,4,2,50.0
2023-02-19,4,X-Ray,1,0,0.0
2023-02-19,4,Ventilator,4,2,50.0
2023-02-19,4,Ultrasound,10,5,50.0
2023-02-19,4,ECG,7,7,100.0
2023-02-19,5,MRI,7,7,100.0
2023-02-19,5,CT Scanner,7,3,42.86
2023-02-19,5,X-Ray,4,0,0.0
2023-02-19,5,Ventilator,4,3,75.0
2023-02-19,5,Ultrasound,5,2,40.0
2023-02-19,5,ECG,4,3,75.0
2023-02-19,6,MRI,3,0,0.0
2023-02-19,6,CT Scanner,5,5,100.0
2023-02-19,6,X-Ray,8,6,75.0
2023-02-19,6,Ventilator,5,5,100.0
2023-02-19,6,Ultrasound,4,4,100.0
2023-02-19,6,ECG,10,2,20.0
2023-02-19,7,MRI,4,3,75.0
2023-02-19,7,CT Scanner,5,3,60.0
2023-02-19,7,X-Ray,1,1,100.0
2023-02-19,7,Ventilator,9,2,22.22
2023-02-19,7,Ultrasound,4,4,100.0
2023-02-19,7,ECG,7,2,28.57
2023-02-19,8,MRI,1,0,0.0
2023-02-19,8,CT Scanner,5,2,40.0
2023-02-19,8,X-Ray,2,0,0.0
2023-02-19,8,Ventilator,8,4,50.0
2023-02-19,8,Ultrasound,4,1,25.0
2023-02-19,8,ECG,10,4,40.0
2023-02-19,9,MRI,8,7,87.5
2023-02-19,9,CT Scanner,5,2,40.0
2023-02-19,9,X-Ray,1,0,0.0
2023-02-19,9,Ventilator,5,4,80.0
2023-02-19,9,Ultrasound,4,1,25.0
2023-02-19,9,ECG,3,0,0.0
2023-02-19,10,MRI,4,1,25.0
2023-02-19,10,CT Scanner,6,1,16.67
2023-02-19,10,X-Ray,3,1,33.33
2023-02-19,10,Ventilator,1,0,0.0
2023-02-19,10,Ultrasound,6,5,83.33
2023-02-19,10,ECG,6,2,33.33
2023-02-19,11,MRI,8,4,50.0
2023-02-19,11,CT Scanner,6,6,100.0
2023-02-19,11,X-Ray,5,1,20.0
2023-02-19,11,Ventilator,3,3,100.0
2023-02-19,11,Ultrasound,7,1,14.29
2023-02-19,11,ECG,1,0,0.0
2023-02-19,12,MRI,1,0,0.0
2023-02-19,12,CT Scanner,3,1,33.33
2023-02-19,12,X-Ray,2,2,100.0
2023-02-19,12,Ventilator,6,4,66.67
2023-02-19,12,Ultrasound,5,0,0.0
2023-02-19,12,ECG,7,1,14.29
2023-02-19,13,MRI,9,1,11.11
2023-02-19,13,CT Scanner,8,0,0.0
2023-02-19,13,X-Ray,4,1,25.0
2023-02-19,13,Ventilator,2,1,50.0
2023-02-19,13,Ultrasound,5,2,40.0
2023-02-19,13,ECG,5,3,60.0
2023-02-19,14,MRI,10,9,90.0
2023-02-19,14,CT Scanner,10,4,40.0
2023-02-19,14,X-Ray,8,3,37.5
2023-02-19,14,Ventilator,7,7,100.0
2023-02-19,14,Ultrasound,8,7,87.5
2023-02-19,14,ECG,10,3,30.0
2023-02-19,15,MRI,1,0,0.0
2023-02-19,15,CT Scanner,10,2,20.0
2023-02-19,15,X-Ray,5,1,20.0
2023-02-19,15,Ventilator,6,5,83.33
2023-02-19,15,Ultrasound,3,2,66.67
2023-02-19,15,ECG,9,2,22.22
2023-02-19,16,MRI,9,6,66.67
2023-02-19,16,CT Scanner,4,0,0.0
2023-02-19,16,X-Ray,3,3,100.0
2023-02-19,16,Ventilator,1,0,0.0
2023-02-19,16,Ultrasound,8,1,12.5
2023-02-19,16,ECG,7,5,71.43
2023-02-19,17,MRI,1,1,100.0
2023-02-19,17,CT Scanner,7,5,71.43
2023-02-19,17,X-Ray,10,0,0.0
2023-02-19,17,Ventilator,4,3,75.0
2023-02-19,17,Ultrasound,2,1,50.0
2023-02-19,17,ECG,4,1,25.0
2023-02-19,18,MRI,2,2,100.0
2023-02-19,18,CT Scanner,2,1,50.0
2023-02-19,18,X-Ray,10,6,60.0
2023-02-19,18,Ventilator,5,3,60.0
2023-02-19,18,Ultrasound,7,2,28.57
2023-02-19,18,ECG,10,3,30.0
2023-02-19,19,MRI,7,6,85.71
2023-02-19,19,CT Scanner,10,3,30.0
2023-02-19,19,X-Ray,6,1,16.67
2023-02-19,19,Ventilator,7,3,42.86
2023-02-19,19,Ultrasound,2,0,0.0
2023-02-19,19,ECG,6,6,100.0
2023-02-19,20,MRI,3,0,0.0
2023-02-19,20,CT Scanner,7,5,71.43
2023-02-19,20,X-Ray,5,3,60.0
2023-02-19,20,Ventilator,1,1,100.0
2023-02-19,20,Ultrasound,10,7,70.0
2023-02-19,20,ECG,10,8,80.0
2023-02-19,21,MRI,4,0,0.0
2023-02-19,21,CT Scanner,3,1,33.33
2023-02-19,21,X-Ray,2,1,50.0
2023-02-19,21,Ventilator,1,1,100.0
2023-02-19,21,Ultrasound,9,2,22.22
2023-02-19,21,ECG,10,7,70.0
2023-02-19,22,MRI,4,1,25.0
2023-02-19,22,CT Scanner,3,0,0.0
2023-02-19,22,X-Ray,1,0,0.0
2023-02-19,22,Ventilator,2,1,50.0
2023-02-19,22,Ultrasound,2,0,0.0
2023-02-19,22,ECG,10,7,70.0
2023-02-19,23,MRI,9,4,44.44
2023-02-19,23,CT Scanner,10,2,20.0
2023-02-19,23,X-Ray,8,6,75.0
2023-02-19,23,Ventilator,1,1,100.0
2023-02-19,23,Ultrasound,2,0,0.0
2023-02-19,23,ECG,8,7,87.5
